,Company,Rating,No_of_ratings,Review,Size,Processor,RAM,Memory,OpSys,Price,MRP,ImgURL
554,DELL,3.9,28,6,40.0,Processor: AMD Ryzen 7-5825U (2.00 GHz up to 4.50 GHz),8,"Display: 15.6"" FHD WVA AG Narrow Border 120Hz 250 nits",Software: Win 11 + Office H&S 2021,59990,85550,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/u/x/inspiron-3525-thin-and-light-laptop-dell-original-imagg42smhwrtf3g.jpeg?q=70
555,HP,4.2,253,20,36.0,AMD Ryzen 5 Hexa Core Processor,16,512 GB SSD,64 bit Windows 11 ,49990,59240,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/c/p/c/14s-fy1005au-thin-and-light-laptop-hp-original-imagg4dgtu77mzye.jpeg?q=70
556,DELL,4.3,1957,175,97.0,Intel Core i3 Processor (11th Gen),8,256 GB SSD,64 bit Windows 10 ,39990,55448,https://rukminim1.flixcart.com/image/312/312/kn7sdjk0/computer/l/w/f/na-notebook-dell-original-imagfy6ah6k6jqdh.jpeg?q=70
557,Lenovo,4.253596614950631,2841,241,40.0,Intel Core i5 Processor (12th Gen),16,512 GB SSD,Windows 11 ,83990,111190,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/6/a/15iah7-gaming-laptop-lenovo-original-imaggmxxjupstpez.jpeg?q=70
558,ASUS,4.3,1872,230,40.0,Intel Core i3 Processor (11th Gen),4,256 GB SSD,Windows 10 ,29990,49990,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
559,Lenovo,4.3,2841,241,101.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,52990,76890,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
560,Lenovo,4.4,145,21,40.0,AMD Ryzen 7 Octa Core Processor,8,512 GB SSD,64 bit Windows 10 ,76990,89490,https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/f/k/b/na-gaming-laptop-lenovo-original-imafzgdkvx9guy8q.jpeg?q=70
561,ASUS,4.4,509,74,40.0,Intel Core i3 Processor (11th Gen),8,1 TB HDD|256 GB SSD,64 bit Windows 11 ,45990,62990,https://rukminim1.flixcart.com/image/312/312/l2dmky80/computer/l/c/g/-original-imagdqdyewdfx452.jpeg?q=70
562,DELL,4.253596614950631,2841,241,36.0,AMD Ryzen 7 Octa Core Processor,16,512 GB SSD,Windows 11 ,89976,76890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/3/f/y/-original-imaghbmdgmph2hen.jpeg?q=70
563,Lenovo,4.3,2841,241,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,Windows 11 ,55990,83890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/d/c/gaming-3-gaming-laptop-lenovo-original-imaghtkrg8rw6jtp.jpeg?q=70
564,ASUS,4.253596614950631,2841,241,34.0,AMD Ryzen 7 Octa Core Processor,16,1 TB SSD,64 bit Windows 11 ,147990,177990,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/y/w/x/gv301ra-li030ws-thin-and-light-laptop-asus-original-imagfyg7mmnyhfmz.jpeg?q=70
565,acer,4.253596614950631,2841,241,40.0,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)",8,128 GB SSD for Reduced Boot Up Time and In Game Loading,Dolby Plus Acer TrueHarmony Technology Offers Immersive Sound,116640,76890,https://rukminim1.flixcart.com/image/312/312/computer/k/q/r/acer-predator-notebook-original-imaejmg5gzkf8sth.jpeg?q=70
566,Lenovo,4.253596614950631,2841,241,40.0,AMD Ryzen 7 Octa Core Processor,16,1 TB SSD,64 bit Windows 11 ,131990,186090,https://rukminim1.flixcart.com/image/312/312/ksj9dow0/computer/n/i/p/na-gaming-laptop-lenovo-original-imag6345sb2jfu2a.jpeg?q=70
567,Lenovo,4.2,974,75,36.0,Intel Core i3 Processor (11th Gen),8,256 GB SSD,64 bit Windows 11 ,33990,60890,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
568,DELL,3.8,17,3,36.0,Intel Core i5 Processor (10th Gen),8,512 GB SSD,64 bit Windows 10 ,62990,107786,https://rukminim1.flixcart.com/image/312/312/k5zn9u80/computer/c/g/z/dell-na-thin-and-light-laptop-original-imafzjvtmchmyfx4.jpeg?q=70
569,APPLE,4.253596614950631,2841,241,36.0,Apple M2 Pro Processor,16,1 TB SSD,Mac OS ,239990,249900,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/i/y/mphg3hn-a-thin-and-light-laptop-apple-original-imagmfhepavqyfyy.jpeg?q=70
570,DELL,4.253596614950631,2841,241,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,70430,89902,https://rukminim1.flixcart.com/image/312/312/ko8xtow0/computer/j/q/r/na-thin-and-light-laptop-dell-original-imag2qm3x6zhexrf.jpeg?q=70
571,Lenovo,4.2,31,3,40.0,Intel Core i5 Processor (11th Gen),16,512 GB SSD,Windows 11 ,54300,84603,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70
572,SAMSUNG,4.253596614950631,2841,241,40.0,Intel Core i5 Processor (13th Gen),16,512 GB SSD,Windows 11 ,79990,99990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/d/z/galaxy-book3-thin-and-light-laptop-samsung-original-imagnb2c6j8rmwsh.jpeg?q=70
573,ASUS,4.253596614950631,2841,241,40.0,Intel Core i7 Processor (12th Gen),16,512 GB SSD,Windows 11 ,89990,116990,https://rukminim1.flixcart.com/image/312/312/l59xq4w0/computer/6/k/p/vivobook-s-15-oled-s3502za-laptop-asus-original-imagfzu6j5yhzzxc.jpeg?q=70
574,DELL,4.253596614950631,2841,241,40.0,Intel Core i5 Processor (12th Gen),8,1 TB HDD|256 GB SSD,Windows 11 ,94075,76890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/q/u/h/inspiron-3520-thin-and-light-laptop-dell-original-imagm5skknhkg2qy.jpeg?q=70
575,Lenovo,4.3,252,29,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,60990,93690,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70
576,ASUS,4.4,800,83,40.0,AMD Ryzen 5 Hexa Core Processor,16,512 GB SSD,64 bit Windows 11 ,54990,80990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/h/r/n/-original-imagg6t94c5qsaqx.jpeg?q=70
577,ASUS,4.253596614950631,2841,241,40.0,AMD Ryzen 5 Quad Core Processor,8,512 GB SSD,Windows 11 ,59990,74990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/e/y/-original-imagnrhvczzdvm4c.jpeg?q=70
578,HP,4.0,4,1,34.0,Intel Core i7 Processor (12th Gen),16,512 GB SSD,64 bit Windows 11 ,125990,146135,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/h/s/n/spectre-x360-13-notebook-hp-original-imagg4fa4ng9axqx.jpeg?q=70
579,HP,4.2,253,20,36.0,AMD Ryzen 5 Hexa Core Processor,16,512 GB SSD,64 bit Windows 11 ,49990,59240,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/c/p/c/14s-fy1005au-thin-and-light-laptop-hp-original-imagg4dgtu77mzye.jpeg?q=70
580,DELL,4.3,1956,206,40.0,Processor: Intel i3-1115G4 (Base- 1.70 GHz & Turbo up to 4.10 GHz) 2 Cores,8,"Display: 15.6"" FHD WVA AG Narrow Border",Graphics & Keyboard: Integrated & Standard Keyboard,45999,58389,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
581,Infinix,4.2,261,50,40.0,Intel Core i3 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,33990,49990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/b/j/-original-imagjfgy6ghyqssh.jpeg?q=70
582,Infinix,4.2,181,35,40.0,Intel Core i3 Processor (11th Gen),8,256 GB SSD,64 bit Windows 11 ,32990,44990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/e/n/-original-imagjfgfjnwnq89g.jpeg?q=70
583,Lenovo,4.3,2841,241,101.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,52990,76890,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
584,ASUS,4.4,193,39,40.0,AMD Ryzen 9 Octa Core Processor,16,1 TB SSD,64 bit Windows 10 ,129990,159990,https://rukminim1.flixcart.com/image/312/312/kfmv9u80/computer/s/v/9/asus-na-gaming-laptop-original-imafwfxafdy5yzyu.jpeg?q=70
585,ASUS,4.253596614950631,2841,241,36.0,AMD Ryzen 7 Octa Core Processor,16,512 GB SSD,Windows 11 ,99990,122990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/q/x/-original-imagnzg27cw5be6z.jpeg?q=70
586,Lenovo,4.4,80,14,40.0,Intel Core i5 Processor (10th Gen),8,1 TB HDD|256 GB SSD,64 bit Windows 10 ,72990,112390,https://rukminim1.flixcart.com/image/312/312/kggviq80/computer/x/6/g/lenovo-original-imafwpajqjvfhrea.jpeg?q=70
587,Lenovo,4.3,2841,241,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,Windows 11 ,55990,83890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/d/c/gaming-3-gaming-laptop-lenovo-original-imaghtkrg8rw6jtp.jpeg?q=70
588,DELL,4.253596614950631,2841,241,38.0,Intel Core i3 Processor (11th Gen),8,1 TB HDD|256 GB SSD,Windows 11 ,45490,53800,https://rukminim1.flixcart.com/image/312/312/l4pxk7k0/computer/n/g/g/inspiron-3511-d560742win9s-laptop-dell-original-imagfjtzjr3hhezv.jpeg?q=70
589,acer,4.3,250,29,40.0,AMD Ryzen 5 Hexa Core Processor,8,512 GB SSD,64 bit Windows 11 ,67990,92999,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/t/u/-original-imaghhe6ttguxzkq.jpeg?q=70
590,DELL,4.253596614950631,2841,241,41.0,Intel Core i5 Processor (12th Gen),8,512 GB SSD,64 bit Windows 11 ,87500,110888,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/z/7/inspiron-7620-2-in-1-laptop-dell-original-imagjnkknvh2e98s.jpeg?q=70
591,Lenovo,4.2,974,75,36.0,Intel Core i3 Processor (11th Gen),8,256 GB SSD,64 bit Windows 11 ,33990,60890,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
592,DELL,4.0,53,4,40.0,Intel Core i3 Processor (11th Gen),8,256 GB SSD,64 bit Windows 10 ,40490,56776,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
593,ASUS,4.5,45,4,40.0,AMD Ryzen 9 Octa Core Processor,16,512 GB SSD,64 bit Windows 11 ,115999,119990,https://rukminim1.flixcart.com/image/312/312/l572ufk0/computer/7/r/j/fa506qm-hn124w-gaming-laptop-asus-original-imagfxjyz2xdyd9f.jpeg?q=70
594,APPLE,4.7,9278,829,34.0,Apple M1 Processor,8,256 GB SSD,Mac OS ,94990,99900,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/v/x/v/na-thin-and-light-laptop-apple-original-imag5jt7u9fzenqb.jpeg?q=70
595,Lenovo,4.2,31,3,40.0,Intel Core i5 Processor (11th Gen),16,512 GB SSD,Windows 11 ,54300,84603,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70
596,Lenovo,4.4,194,19,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,Windows 10 ,71990,95090,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
597,DELL,4.4,9,1,40.0,AMD Ryzen 3 Quad Core Processor,8,512 GB SSD,64 bit Windows 11 ,43490,55383,https://rukminim1.flixcart.com/image/312/312/l1dwknk0/computer/e/u/0/inspiron-3525-notebook-dell-original-imagcyrebyny33kd.jpeg?q=70
598,acer,4.253596614950631,2841,241,40.0,AMD Ryzen 7 Hexa Core Processor,8,512 GB SSD,64 bit Windows 11 ,89990,108999,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/8/l/5/-original-imagnp5haybgpvfs.jpeg?q=70
599,Lenovo,4.2,265,21,40.0,Intel Core i5 Processor (12th Gen),8,512 GB SSD,64 bit Windows 11 ,54990,76890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/c/3/-original-imagg56h9gat842s.jpeg?q=70
600,DELL,4.4,9,1,40.0,AMD Ryzen 3 Quad Core Processor,8,512 GB SSD,64 bit Windows 11 ,43490,55383,https://rukminim1.flixcart.com/image/312/312/l1dwknk0/computer/e/u/0/inspiron-3525-notebook-dell-original-imagcyrebyny33kd.jpeg?q=70
601,acer,4.253596614950631,2841,241,40.0,AMD Ryzen 7 Hexa Core Processor,8,512 GB SSD,64 bit Windows 11 ,89990,108999,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/8/l/5/-original-imagnp5haybgpvfs.jpeg?q=70
602,HP,4.253596614950631,2841,241,40.0,AMD Ryzen 5 Hexa Core Processor,8,512 GB SSD,64 bit Windows 11 ,73990,87717,https://rukminim1.flixcart.com/image/312/312/l5bd5zk0/computer/x/o/6/15-fb0040ax-gaming-laptop-hp-original-imaggyue2b3anwr9.jpeg?q=70
603,Lenovo,4.3,115,6,40.0,Intel Core i3 Processor (11th Gen),8,1 TB HDD|256 GB SSD,64 bit Windows 11 ,39490,59390,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70
604,MSI,4.253596614950631,2841,241,36.0,Intel Core i3 Processor (12th Gen),8,256 GB SSD,Windows 11 ,45990,54990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/h/a/-original-imagnqmwbbxzm8tp.jpeg?q=70
605,Infinix,4.3,362,57,40.0,Intel Core i3 Processor (10th Gen),8,512 GB SSD,64 bit Windows 11 ,30990,49990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/c/4/-original-imagmxurypdzh2zb.jpeg?q=70
606,Lenovo,4.3,99,16,40.0,Intel Core i3 Processor (11th Gen),4,256 GB SSD,DOS ,41990,52607,https://rukminim1.flixcart.com/image/312/312/kngd0nk0/computer/w/d/v/na-laptop-lenovo-original-imag24kxyrhycyxk.jpeg?q=70
607,HP,4.2,253,20,36.0,AMD Ryzen 5 Hexa Core Processor,16,512 GB SSD,64 bit Windows 11 ,49990,59240,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/c/p/c/14s-fy1005au-thin-and-light-laptop-hp-original-imagg4dgtu77mzye.jpeg?q=70
608,HP,4.3,253,35,40.0,Intel Core i3 Processor (12th Gen),8,512 GB SSD,64 bit Windows 11 ,48500,56260,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/c/6/1/15s-fq5007tu-thin-and-light-laptop-hp-original-imagkwj68xgexkhy.jpeg?q=70
609,MSI,4.7,3,0,41.0,Intel Core i9 Processor (11th Gen),16,1 TB SSD,64 bit Windows 10 ,192990,257990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/i/o/-original-imagh3kyz5vch93f.jpeg?q=70
610,DELL,4.3,60,5,38.0,Intel Core i3 Processor (10th Gen),8,256 GB SSD,64 bit Windows 11 ,44190,54723,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
611,Lenovo,4.3,2841,241,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,Windows 11 ,55990,83890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/d/c/gaming-3-gaming-laptop-lenovo-original-imaghtkrg8rw6jtp.jpeg?q=70
612,ASUS,4.253596614950631,2841,241,40.0,Intel Core i7 Processor (12th Gen),16,1 TB SSD,Windows 11 ,143918,170990,https://rukminim1.flixcart.com/image/312/312/l4ssfww0/computer/0/x/p/tuf-dash-f15-gaming-laptop-asus-original-imagfmht2crg4zfx.jpeg?q=70
613,HP,4.4,5,1,40.0,AMD Ryzen 3 Dual Core Processor,8,512 GB SSD,64 bit Windows 11 ,34000,44912,https://rukminim1.flixcart.com/image/312/312/l48s9zk0/computer/6/z/k/hp-laptop-255-g8-notebook-notebook-hp-original-imagf6hthg9zbxug.jpeg?q=70
614,Lenovo,4.253596614950631,2841,241,103.0,AMD Ryzen 7 Octa Core Processor,16,1 TB SSD,64 bit Windows 11 ,159990,209890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/o/a/16arh7h-gaming-laptop-lenovo-original-imaghnqz5gup2ktt.jpeg?q=70
615,Lenovo,4.2,974,75,36.0,Intel Core i3 Processor (11th Gen),8,256 GB SSD,64 bit Windows 11 ,33990,60890,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
616,ASUS,4.1,57,14,36.0,Intel Core i7 Processor (12th Gen),16,512 GB SSD,64 bit Windows 11 ,84990,116990,https://rukminim1.flixcart.com/image/312/312/l2urv680/computer/f/v/8/-original-image333auvbgkhr.jpeg?q=70
617,acer,4.253596614950631,2841,241,36.0,AMD Ryzen 5 Hexa Core Processor,8,512 GB SSD,64 bit Windows 11 ,78999,76890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/a/a/-original-imagnc62xqsfpz7q.jpeg?q=70
618,acer,4.253596614950631,2841,241,36.0,Intel Core i5 Processor (12th Gen),16,512 GB SSD,64 bit Windows 11 ,84990,95999,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/g/a/k/sp314-55n-spin-3-2-in-1-laptop-acer-original-imagg9k2ruupx54f.jpeg?q=70
619,Lenovo,4.2,31,3,40.0,Intel Core i5 Processor (11th Gen),16,512 GB SSD,Windows 11 ,54300,84603,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70
620,DELL,4.4,38,6,40.0,NVIDIA GeForce GTX 1650,8,Game shift key for Turbo boost of power,Improved thermal design with copper pipes & vents,72990,82553,https://rukminim1.flixcart.com/image/312/312/kqgyhe80/computer/d/l/f/g15-5510-notebook-dell-original-imag4gy96ahhtmvz.jpeg?q=70
621,acer,4.3,346,41,40.0,Intel Core i5 Processor (12th Gen),8,512 GB SSD,64 bit Windows 11 ,69990,88999,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/t/m/-original-imaghkcjwpmszxtg.jpeg?q=70
622,HP,4.253596614950631,2841,241,40.0,Intel Core i3 Processor (11th Gen),8,256 GB SSD,64 bit Windows 11 ,39990,54051,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/s/l/k/hp-laptop-15s-du3595tu-intel-core-i3-1125g4-8gb-ram-256gb-ssd-original-imagmemfezehb4xh.jpeg?q=70
623,Lenovo,4.3,252,29,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,60990,93690,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70
624,DELL,4.253596614950631,2841,241,40.0,Intel Core i5 Processor (12th Gen),8,512 GB SSD,Windows 11 ,60090,72180,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/t/x/-original-imagzyfzphza6xg5.jpeg?q=70
625,Infinix,4.2,54,17,40.0,Intel Core i5 Processor (12th Gen),16,512 GB SSD,Windows 11 ,56990,79990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/7/d/i/zl12-business-laptop-infinix-original-imagm83gc6xr8sau.jpeg?q=70
626,acer,4.253596614950631,2841,241,40.0,AMD Ryzen 5 Quad Core Processor,8,512 GB SSD,64 bit Windows 11 ,44990,48999,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/q/w/-original-imagnc38yswwggwc.jpeg?q=70
627,Lenovo,4.3,115,6,40.0,Intel Core i3 Processor (11th Gen),8,1 TB HDD|256 GB SSD,64 bit Windows 11 ,39490,59390,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70
628,Lenovo,4.3,779,76,40.0,Intel Core i3 Processor (10th Gen),8,512 GB SSD,64 bit Windows 11 ,38990,62190,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70
629,DELL,4.3,232,35,36.0,Intel Core i5 Processor (10th Gen),8,512 GB SSD,64 bit Windows 10 ,62990,68142,https://rukminim1.flixcart.com/image/312/312/ken59jk0/computer/v/w/k/dell-original-imafv9tnwfhskwbx.jpeg?q=70
630,HP,4.7,15,0,41.0,AMD Ryzen 7 Octa Core Processor,16,512 GB SSD,64 bit Windows 11 ,99990,117664,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
631,HP,4.2,253,20,36.0,AMD Ryzen 5 Hexa Core Processor,16,512 GB SSD,64 bit Windows 11 ,49990,59240,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/c/p/c/14s-fy1005au-thin-and-light-laptop-hp-original-imagg4dgtu77mzye.jpeg?q=70
632,ASUS,4.253596614950631,2841,241,36.0,AMD Ryzen 5 Hexa Core Processor (10th Gen),16,512 GB SSD,Windows 11 ,67990,90990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/0/o/z/vivobook-s-14-flip-2-in-1-gaming-laptop-asus-original-imagmbp5b8rfr2za.jpeg?q=70
633,ASUS,4.3,222,28,36.0,Intel Core i3 Processor (11th Gen),8,512 GB SSD,64 bit Windows 10 ,42990,56990,https://rukminim1.flixcart.com/image/312/312/kcjexe80/computer/f/j/u/asus-original-imaftndwqbqznkju.jpeg?q=70
634,acer,4.253596614950631,2841,241,40.0,AMD Ryzen 5 Hexa Core Processor,8,1 TB SSD,64 bit Windows 11 ,84990,119999,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/5/l/an515-46-gaming-laptop-acer-original-imagg6phzm2h8cgm.jpeg?q=70
635,Lenovo,4.3,2841,241,101.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,52990,76890,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
636,MSI,4.253596614950631,2841,241,41.0,Intel Core i7 Processor (12th Gen),16,1 TB SSD,64 bit Windows 11 ,115990,145990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/i/x/creatorpro-m16-a12uis-notebook-msi-original-imaghffgdnghyfvw.jpeg?q=70
637,DELL,4.0,99,10,40.0,Intel Core i3 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,42490,58229,https://rukminim1.flixcart.com/image/312/312/l16rde80/computer/p/4/i/inspiron-3511-thin-and-light-laptop-dell-original-imagctygxz8x6hnx.jpeg?q=70
638,HP,4.253596614950631,2841,241,40.0,Intel Core i5 Processor (12th Gen),16,512 GB SSD,64 bit Windows 11 ,68990,82580,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/x/o/15-eg2091t-thin-and-light-laptop-hp-original-imagmf9fvrzr8y4d.jpeg?q=70
639,Lenovo,4.3,2841,241,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,Windows 11 ,55990,83890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/d/c/gaming-3-gaming-laptop-lenovo-original-imaghtkrg8rw6jtp.jpeg?q=70
640,HP,4.6,5,0,40.0,AMD Ryzen 3 Quad Core Processor,8,512 GB SSD,Windows 11 ,31990,37188,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/9/v/w/245-g8-business-laptop-hp-original-imagn4bctguugysg.jpeg?q=70
641,HP,4.2,287,17,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,51890,65444,https://rukminim1.flixcart.com/image/312/312/kzrbiq80/computer/v/d/d/15s-fq2626tu-thin-and-light-laptop-hp-original-imagbpb2sztfprgz.jpeg?q=70
642,Infinix,4.2,261,50,40.0,Intel Core i3 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,33990,49990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/e/n/-original-imagjfgfjnwnq89g.jpeg?q=70
643,Lenovo,4.2,974,75,36.0,Intel Core i3 Processor (11th Gen),8,256 GB SSD,64 bit Windows 11 ,33990,60890,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
644,ASUS,4.2,50,4,34.0,Intel Core i5 Processor (8th Gen),8,512 GB SSD,64 bit Windows 10 ,72150,76890,https://rukminim1.flixcart.com/image/312/312/jrgo4280/computer/z/j/j/asus-na-laptop-original-imafd3fu7cacaqqh.jpeg?q=70
